STORE_ID,POS,IS_SELF_CHECKOUT,TIME_BLOCK,NUMBER_OF_TICKETS,NUMBER_OF_ITEMS
4,01,false,2023-11-29 16:00:00.000,9,15
4,01,false,2023-11-29 16:30:00.000,47,127
4,01,false,2023-11-29 17:00:00.000,8,17
4,01,false,2023-11-29 17:30:00.000,6,15
4,01,false,2023-11-29 18:00:00.000,6,33
4,01,false,2023-11-29 18:30:00.000,11,38
4,01,false,2023-11-29 19:00:00.000,11,22
4,01,false,2023-11-29 19:30:00.000,8,29
4,01,false,2023-11-29 20:00:00.000,3,9
4,01,false,2023-11-29 20:30:00.000,4,21
4,01,false,2023-11-29 21:00:00.000,4,32
4,01,false,2023-11-29 21:30:00.000,5,2
4,01,false,2023-11-29 22:00:00.000,1,7
4,01,false,2023-11-30 06:30:00.000,2,3
4,01,false,2023-11-30 07:00:00.000,27,78
4,01,false,2023-11-30 07:30:00.000,21,44
4,01,false,2023-11-30 08:00:00.000,28,72
4,01,false,2023-11-30 08:30:00.000,23,72
4,01,false,2023-11-30 09:00:00.000,14,38
4,01,false,2023-11-30 09:30:00.000,51,111
4,01,false,2023-11-30 10:00:00.000,26,103
4,01,false,2023-11-30 10:30:00.000,40,120
4,01,false,2023-11-30 11:00:00.000,40,158
4,01,false,2023-11-30 11:30:00.000,35,112
4,01,false,2023-11-30 12:00:00.000,25,86
4,01,false,2023-11-30 12:30:00.000,53,99
4,01,false,2023-11-30 13:00:00.000,31,80
4,01,false,2023-11-30 13:30:00.000,26,69
4,01,false,2023-11-30 14:00:00.000,14,26
4,01,false,2023-11-30 14:30:00.000,16,57
4,01,false,2023-11-30 15:00:00.000,14,34
4,01,false,2023-11-30 15:30:00.000,15,41
4,01,false,2023-11-30 16:00:00.000,17,72
4,01,false,2023-11-30 16:30:00.000,52,108
4,01,false,2023-11-30 17:00:00.000,7,19
4,01,false,2023-11-30 17:30:00.000,14,47
4,01,false,2023-11-30 18:00:00.000,18,48
4,01,false,2023-11-30 18:30:00.000,12,30
4,01,false,2023-11-30 19:00:00.000,11,36
4,01,false,2023-11-30 19:30:00.000,13,49
4,01,false,2023-11-30 20:00:00.000,12,33
4,01,false,2023-11-30 20:30:00.000,13,42
4,01,false,2023-11-30 21:00:00.000,4,13
4,01,false,2023-11-30 21:30:00.000,4,32
4,01,false,2023-12-01 07:00:00.000,17,43
4,01,false,2023-12-01 07:30:00.000,25,63
4,01,false,2023-12-01 08:00:00.000,14,67
4,01,false,2023-12-01 08:30:00.000,28,94
4,01,false,2023-12-01 09:00:00.000,10,35
4,01,false,2023-12-01 09:30:00.000,43,108
4,01,false,2023-12-01 10:00:00.000,34,114
4,01,false,2023-12-01 10:30:00.000,38,146
4,01,false,2023-12-01 11:00:00.000,32,126
4,01,false,2023-12-01 11:30:00.000,30,97
4,01,false,2023-12-01 12:00:00.000,29,64
4,01,false,2023-12-01 12:30:00.000,14,28
4,01,false,2023-12-01 13:00:00.000,23,52
4,01,false,2023-12-01 13:30:00.000,24,61
4,01,false,2023-12-01 14:00:00.000,18,41
4,01,false,2023-12-01 14:30:00.000,17,45
4,01,false,2023-12-01 15:00:00.000,11,22
4,01,false,2023-12-01 15:30:00.000,22,69
4,01,false,2023-12-01 16:00:00.000,11,27
4,01,false,2023-12-01 16:30:00.000,63,141
4,01,false,2023-12-01 17:00:00.000,11,43
4,01,false,2023-12-01 17:30:00.000,18,28
4,01,false,2023-12-01 18:00:00.000,20,46
4,01,false,2023-12-01 18:30:00.000,11,58
4,01,false,2023-12-01 19:00:00.000,8,50
4,01,false,2023-12-01 19:30:00.000,12,27
4,01,false,2023-12-01 20:00:00.000,7,22
4,01,false,2023-12-01 20:30:00.000,6,34
4,01,false,2023-12-01 21:00:00.000,7,20
4,01,false,2023-12-01 21:30:00.000,3,5
4,01,false,2023-12-01 22:00:00.000,1,-2
4,01,false,2023-12-02 07:00:00.000,6,6
4,01,false,2023-12-02 07:30:00.000,6,27
4,01,false,2023-12-02 08:00:00.000,8,30
4,01,false,2023-12-02 08:30:00.000,5,18
4,01,false,2023-12-02 09:00:00.000,5,12
4,01,false,2023-12-02 09:30:00.000,9,23
4,01,false,2023-12-02 10:00:00.000,15,71
4,01,false,2023-12-02 10:30:00.000,15,43
4,01,false,2023-12-02 11:00:00.000,19,48
4,01,false,2023-12-02 11:30:00.000,20,59
4,01,false,2023-12-02 12:00:00.000,36,73
4,01,false,2023-12-02 12:30:00.000,11,22
4,01,false,2023-12-02 13:00:00.000,21,34
4,01,false,2023-12-02 13:30:00.000,7,12
4,01,false,2023-12-02 14:00:00.000,10,51
4,01,false,2023-12-02 14:30:00.000,17,44
4,01,false,2023-12-02 15:00:00.000,13,31
4,01,false,2023-12-02 15:30:00.000,19,47
4,01,false,2023-12-02 16:00:00.000,17,36
4,01,false,2023-12-02 16:30:00.000,18,48
4,01,false,2023-12-02 17:00:00.000,20,40
4,01,false,2023-12-02 17:30:00.000,17,64
4,01,false,2023-12-02 18:00:00.000,16,29
4,01,false,2023-12-02 18:30:00.000,8,12
4,01,false,2023-12-02 19:00:00.000,15,46
4,01,false,2023-12-02 19:30:00.000,13,41
4,01,false,2023-12-02 20:00:00.000,10,60
4,01,false,2023-12-02 20:30:00.000,5,49
4,01,false,2023-12-02 21:00:00.000,12,40
4,01,false,2023-12-04 07:00:00.000,35,97
4,01,false,2023-12-04 07:30:00.000,15,57
4,01,false,2023-12-04 08:00:00.000,23,80
4,01,false,2023-12-04 08:30:00.000,21,59
4,01,false,2023-12-04 09:00:00.000,11,37
4,01,false,2023-12-04 09:30:00.000,48,141
4,01,false,2023-12-04 10:00:00.000,41,151
4,01,false,2023-12-04 10:30:00.000,53,152
4,01,false,2023-12-04 11:00:00.000,50,133
4,01,false,2023-12-04 11:30:00.000,24,54
4,01,false,2023-12-04 12:00:00.000,41,101
4,01,false,2023-12-04 12:30:00.000,24,54
4,01,false,2023-12-04 13:00:00.000,12,32
4,01,false,2023-12-04 13:30:00.000,33,73
4,01,false,2023-12-04 14:00:00.000,37,114
4,01,false,2023-12-04 14:30:00.000,18,49
4,01,false,2023-12-04 15:00:00.000,19,55
4,01,false,2023-12-04 15:30:00.000,15,47
4,01,false,2023-12-04 16:00:00.000,36,82
4,01,false,2023-12-04 16:30:00.000,37,64
4,01,false,2023-12-04 17:00:00.000,9,46
4,01,false,2023-12-04 17:30:00.000,21,63
4,01,false,2023-12-04 18:00:00.000,12,43
4,01,false,2023-12-04 18:30:00.000,9,57
4,01,false,2023-12-04 19:00:00.000,7,19
4,01,false,2023-12-04 19:30:00.000,6,36
4,01,false,2023-12-04 20:00:00.000,11,34
4,01,false,2023-12-04 20:30:00.000,8,31
4,01,false,2023-12-04 21:00:00.000,5,13
4,01,false,2023-12-04 21:30:00.000,2,8
4,01,false,2023-12-05 07:00:00.000,14,28
4,01,false,2023-12-05 07:30:00.000,19,59
4,01,false,2023-12-05 08:00:00.000,30,101
4,01,false,2023-12-05 08:30:00.000,18,55
4,01,false,2023-12-05 09:00:00.000,16,26
4,01,false,2023-12-05 09:30:00.000,54,138
4,01,false,2023-12-05 10:00:00.000,34,120
4,01,false,2023-12-05 10:30:00.000,49,142
4,01,false,2023-12-05 11:00:00.000,21,77
4,01,false,2023-12-05 11:30:00.000,33,71
4,01,false,2023-12-05 12:00:00.000,24,77
4,01,false,2023-12-05 12:30:00.000,31,64
4,01,false,2023-12-05 13:00:00.000,30,78
4,01,false,2023-12-05 13:30:00.000,16,35
4,01,false,2023-12-05 14:00:00.000,12,37
4,01,false,2023-12-05 14:30:00.000,8,33
4,01,false,2023-12-05 15:00:00.000,13,31
4,01,false,2023-12-05 15:30:00.000,11,37
4,01,false,2023-12-05 16:00:00.000,9,22
4,01,false,2023-12-05 16:30:00.000,38,82
4,01,false,2023-12-05 17:00:00.000,12,32
4,01,false,2023-12-05 17:30:00.000,5,12
4,01,false,2023-12-05 18:00:00.000,11,88
4,01,false,2023-12-05 18:30:00.000,6,42
4,01,false,2023-12-05 19:00:00.000,10,34
4,01,false,2023-12-05 19:30:00.000,7,25
4,01,false,2023-12-05 20:00:00.000,3,11
4,01,false,2023-12-05 20:30:00.000,5,28
4,01,false,2023-12-05 21:00:00.000,4,11
4,01,false,2023-12-05 21:30:00.000,2,8
4,01,false,2023-12-06 07:00:00.000,18,39
4,01,false,2023-12-06 07:30:00.000,26,74
4,01,false,2023-12-06 08:00:00.000,18,56
4,01,false,2023-12-06 08:30:00.000,10,42
4,01,false,2023-12-06 09:00:00.000,18,58
4,01,false,2023-12-06 09:30:00.000,53,118
4,01,false,2023-12-06 10:00:00.000,43,109
4,01,false,2023-12-06 10:30:00.000,46,134
4,01,false,2023-12-06 11:00:00.000,20,65
4,01,false,2023-12-06 11:30:00.000,24,73
4,01,false,2023-12-06 12:00:00.000,29,63
4,01,false,2023-12-06 12:30:00.000,20,65
4,01,false,2023-12-06 13:00:00.000,20,53
4,01,false,2023-12-06 13:30:00.000,17,37
4,01,false,2023-12-06 14:00:00.000,22,59
4,01,false,2023-12-06 14:30:00.000,18,59
4,01,false,2023-12-06 15:00:00.000,10,45
4,01,false,2023-12-06 15:30:00.000,17,64
4,01,false,2023-12-06 16:00:00.000,15,24
4,01,false,2023-12-06 16:30:00.000,48,99
4,01,false,2023-12-06 17:00:00.000,10,20
4,01,false,2023-12-06 17:30:00.000,15,30
4,01,false,2023-12-06 18:00:00.000,10,40
4,01,false,2023-12-06 18:30:00.000,18,37
4,01,false,2023-12-06 19:00:00.000,11,28
4,01,false,2023-12-06 19:30:00.000,6,36
4,01,false,2023-12-06 20:00:00.000,8,22
4,01,false,2023-12-06 20:30:00.000,2,3
4,01,false,2023-12-07 07:00:00.000,24,76
4,01,false,2023-12-07 07:30:00.000,23,70
4,01,false,2023-12-07 08:00:00.000,29,90
4,01,false,2023-12-07 08:30:00.000,15,30
4,01,false,2023-12-07 09:00:00.000,12,38
4,01,false,2023-12-07 09:30:00.000,48,119
4,01,false,2023-12-07 10:00:00.000,38,108
4,01,false,2023-12-07 10:30:00.000,51,170
4,01,false,2023-12-07 11:00:00.000,18,57
4,01,false,2023-12-07 11:30:00.000,31,115
4,01,false,2023-12-07 12:00:00.000,27,42
4,01,false,2023-12-07 12:30:00.000,25,83
4,01,false,2023-12-07 13:00:00.000,17,51
4,01,false,2023-12-07 13:30:00.000,22,72
4,01,false,2023-12-07 14:00:00.000,20,84
4,01,false,2023-12-07 14:30:00.000,11,23
4,01,false,2023-12-07 15:00:00.000,9,38
4,01,false,2023-12-07 15:30:00.000,15,30
4,01,false,2023-12-07 16:00:00.000,14,39
4,01,false,2023-12-07 16:30:00.000,36,81
4,01,false,2023-12-07 17:00:00.000,3,10
4,01,false,2023-12-07 17:30:00.000,16,32
4,01,false,2023-12-07 18:00:00.000,14,28
4,01,false,2023-12-07 18:30:00.000,10,17
4,01,false,2023-12-07 19:00:00.000,11,33
4,01,false,2023-12-07 19:30:00.000,13,44
4,01,false,2023-12-07 20:00:00.000,8,33
4,01,false,2023-12-07 20:30:00.000,9,36
4,01,false,2023-12-07 21:00:00.000,4,18
4,01,false,2023-12-07 21:30:00.000,3,9
4,01,false,2023-12-08 07:00:00.000,18,40
4,01,false,2023-12-08 07:30:00.000,15,33
4,01,false,2023-12-08 08:00:00.000,17,59
4,01,false,2023-12-08 08:30:00.000,20,70
4,01,false,2023-12-08 09:00:00.000,16,47
4,01,false,2023-12-08 09:30:00.000,51,128
4,01,false,2023-12-08 10:00:00.000,34,109
4,01,false,2023-12-08 10:30:00.000,40,115
4,01,false,2023-12-08 11:00:00.000,25,78
4,01,false,2023-12-08 11:30:00.000,23,69
4,01,false,2023-12-08 12:00:00.000,29,83
4,01,false,2023-12-08 12:30:00.000,27,85
4,01,false,2023-12-08 13:00:00.000,16,46
4,01,false,2023-12-08 13:30:00.000,12,43
4,01,false,2023-12-08 14:00:00.000,28,77
4,01,false,2023-12-08 14:30:00.000,28,68
4,01,false,2023-12-08 15:00:00.000,27,57
4,01,false,2023-12-08 15:30:00.000,23,53
4,01,false,2023-12-08 16:00:00.000,16,59
4,01,false,2023-12-08 16:30:00.000,40,88
4,01,false,2023-12-08 17:00:00.000,18,51
4,01,false,2023-12-08 17:30:00.000,19,38
4,01,false,2023-12-08 18:00:00.000,13,28
4,01,false,2023-12-08 18:30:00.000,8,13
4,01,false,2023-12-08 19:00:00.000,3,17
4,01,false,2023-12-08 19:30:00.000,6,25
4,01,false,2023-12-08 20:00:00.000,5,23
4,01,false,2023-12-08 20:30:00.000,6,45
4,01,false,2023-12-08 21:00:00.000,7,16
4,01,false,2023-12-08 21:30:00.000,8,34
4,01,false,2023-12-09 07:00:00.000,8,18
4,01,false,2023-12-09 07:30:00.000,10,36
4,01,false,2023-12-09 08:00:00.000,5,9
4,01,false,2023-12-09 08:30:00.000,3,7
4,01,false,2023-12-09 09:00:00.000,9,41
4,01,false,2023-12-09 09:30:00.000,9,54
4,01,false,2023-12-09 10:00:00.000,12,46
4,01,false,2023-12-09 10:30:00.000,11,28
4,01,false,2023-12-09 11:00:00.000,24,81
4,01,false,2023-12-09 11:30:00.000,11,35
4,01,false,2023-12-09 12:00:00.000,12,39
4,01,false,2023-12-09 12:30:00.000,11,48
4,01,false,2023-12-09 13:00:00.000,7,30
4,01,false,2023-12-09 13:30:00.000,5,17
4,01,false,2023-12-09 14:00:00.000,11,25
4,01,false,2023-12-09 14:30:00.000,8,20
4,01,false,2023-12-09 15:00:00.000,8,23
4,01,false,2023-12-09 15:30:00.000,9,30
4,01,false,2023-12-09 16:00:00.000,10,44
4,01,false,2023-12-09 16:30:00.000,8,17
4,01,false,2023-12-09 17:00:00.000,12,36
4,01,false,2023-12-09 17:30:00.000,7,22
4,01,false,2023-12-09 18:00:00.000,19,46
4,01,false,2023-12-09 18:30:00.000,15,24
4,01,false,2023-12-09 19:00:00.000,11,27
4,01,false,2023-12-09 19:30:00.000,4,10
4,01,false,2023-12-09 20:00:00.000,8,32
4,01,false,2023-12-09 20:30:00.000,5,16
4,01,false,2023-12-09 21:00:00.000,1,3
4,01,false,2023-12-11 07:00:00.000,24,67
4,01,false,2023-12-11 07:30:00.000,24,67
4,01,false,2023-12-11 08:00:00.000,13,27
4,01,false,2023-12-11 08:30:00.000,27,98
4,01,false,2023-12-11 09:00:00.000,19,75
4,01,false,2023-12-11 09:30:00.000,50,139
4,01,false,2023-12-11 10:00:00.000,28,99
4,01,false,2023-12-11 10:30:00.000,51,159
4,01,false,2023-12-11 11:00:00.000,47,171
4,01,false,2023-12-11 11:30:00.000,26,43
4,01,false,2023-12-11 12:00:00.000,34,106
4,01,false,2023-12-11 12:30:00.000,27,100
4,01,false,2023-12-11 13:00:00.000,32,90
4,01,false,2023-12-11 13:30:00.000,21,62
4,01,false,2023-12-11 14:00:00.000,24,49
4,01,false,2023-12-11 14:30:00.000,17,43
4,01,false,2023-12-11 15:00:00.000,16,35
4,01,false,2023-12-11 15:30:00.000,13,35
4,01,false,2023-12-11 16:00:00.000,23,48
4,01,false,2023-12-11 16:30:00.000,37,92
4,01,false,2023-12-11 17:00:00.000,9,25
4,01,false,2023-12-11 17:30:00.000,8,36
4,01,false,2023-12-11 18:00:00.000,15,34
4,01,false,2023-12-11 18:30:00.000,10,27
4,01,false,2023-12-11 19:00:00.000,9,36
4,01,false,2023-12-11 19:30:00.000,8,22
4,01,false,2023-12-11 20:00:00.000,6,29
4,01,false,2023-12-11 20:30:00.000,2,7
4,01,false,2023-12-11 21:00:00.000,2,3
4,01,false,2023-12-11 21:30:00.000,6,15
4,01,false,2023-12-12 07:00:00.000,14,47
4,01,false,2023-12-12 07:30:00.000,22,50
4,01,false,2023-12-12 08:00:00.000,22,64
4,01,false,2023-12-12 08:30:00.000,15,55
4,01,false,2023-12-12 09:00:00.000,13,27
4,01,false,2023-12-12 09:30:00.000,41,91
4,01,false,2023-12-12 10:00:00.000,31,113
4,01,false,2023-12-12 10:30:00.000,48,151
4,01,false,2023-12-12 11:00:00.000,23,54
4,01,false,2023-12-12 11:30:00.000,17,49
4,01,false,2023-12-12 12:00:00.000,13,37
4,01,false,2023-12-12 12:30:00.000,25,57
4,01,false,2023-12-12 13:00:00.000,20,45
4,01,false,2023-12-12 13:30:00.000,20,49
4,01,false,2023-12-12 14:00:00.000,27,82
4,01,false,2023-12-12 14:30:00.000,17,37
4,01,false,2023-12-12 15:00:00.000,7,18
4,01,false,2023-12-12 15:30:00.000,8,19
4,01,false,2023-12-12 16:00:00.000,12,20
4,01,false,2023-12-12 16:30:00.000,40,77
4,01,false,2023-12-12 17:00:00.000,9,28
4,01,false,2023-12-12 17:30:00.000,6,10
4,01,false,2023-12-12 18:00:00.000,3,4
4,01,false,2023-12-12 18:30:00.000,4,13
4,01,false,2023-12-12 19:00:00.000,12,29
4,01,false,2023-12-12 19:30:00.000,10,44
4,01,false,2023-12-12 20:00:00.000,4,27
4,01,false,2023-12-12 20:30:00.000,6,23
4,01,false,2023-12-12 21:00:00.000,2,5
4,01,false,2023-12-12 21:30:00.000,2,4
4,01,false,2023-12-13 07:00:00.000,15,44
4,01,false,2023-12-13 07:30:00.000,18,40
4,01,false,2023-12-13 08:00:00.000,12,37
4,01,false,2023-12-13 08:30:00.000,13,47
4,01,false,2023-12-13 09:00:00.000,26,97
4,01,false,2023-12-13 09:30:00.000,49,134
4,01,false,2023-12-13 10:00:00.000,26,90
4,01,false,2023-12-13 10:30:00.000,45,129
4,01,false,2023-12-13 11:00:00.000,32,100
4,01,false,2023-12-13 11:30:00.000,16,55
4,01,false,2023-12-13 12:00:00.000,20,59
4,01,false,2023-12-13 12:30:00.000,22,63
4,01,false,2023-12-13 13:00:00.000,22,51
4,01,false,2023-12-13 13:30:00.000,13,62
4,01,false,2023-12-13 14:00:00.000,17,35
4,01,false,2023-12-13 14:30:00.000,20,45
4,01,false,2023-12-13 15:00:00.000,13,51
4,01,false,2023-12-13 15:30:00.000,13,35
4,01,false,2023-12-13 16:00:00.000,18,37
4,01,false,2023-12-13 16:30:00.000,34,72
4,01,false,2023-12-13 17:00:00.000,9,17
4,01,false,2023-12-13 17:30:00.000,5,35
4,01,false,2023-12-13 18:00:00.000,16,58
4,01,false,2023-12-13 18:30:00.000,12,39
4,01,false,2023-12-13 19:00:00.000,12,40
4,01,false,2023-12-13 19:30:00.000,3,10
4,01,false,2023-12-13 20:00:00.000,9,33
4,01,false,2023-12-13 20:30:00.000,2,4
4,01,false,2023-12-13 21:00:00.000,3,6
4,01,false,2023-12-13 21:30:00.000,4,10
4,01,false,2023-12-14 07:00:00.000,17,31
4,01,false,2023-12-14 07:30:00.000,14,54
4,01,false,2023-12-14 08:00:00.000,18,46
4,01,false,2023-12-14 08:30:00.000,17,43
4,01,false,2023-12-14 09:00:00.000,21,62
4,01,false,2023-12-14 09:30:00.000,36,103
4,01,false,2023-12-14 10:00:00.000,26,92
4,01,false,2023-12-14 10:30:00.000,25,104
4,01,false,2023-12-14 11:00:00.000,20,103
4,01,false,2023-12-14 11:30:00.000,18,74
4,01,false,2023-12-14 12:00:00.000,21,51
4,01,false,2023-12-14 12:30:00.000,21,87
4,01,false,2023-12-14 13:00:00.000,21,64
4,01,false,2023-12-14 13:30:00.000,11,23
4,01,false,2023-12-14 14:00:00.000,17,45
4,01,false,2023-12-14 14:30:00.000,17,41
4,01,false,2023-12-14 15:00:00.000,11,24
4,01,false,2023-12-14 15:30:00.000,7,11
4,01,false,2023-12-14 16:00:00.000,26,57
4,01,false,2023-12-14 16:30:00.000,37,71
4,01,false,2023-12-14 17:00:00.000,7,23
4,01,false,2023-12-14 17:30:00.000,8,18
4,01,false,2023-12-14 18:00:00.000,12,45
4,01,false,2023-12-14 18:30:00.000,10,38
4,01,false,2023-12-14 19:00:00.000,10,46
4,01,false,2023-12-14 19:30:00.000,3,5
4,01,false,2023-12-14 20:00:00.000,4,14
4,01,false,2023-12-14 20:30:00.000,7,26
4,01,false,2023-12-14 21:00:00.000,2,21
4,01,false,2023-12-14 21:30:00.000,2,8
4,01,false,2023-12-15 07:00:00.000,21,42
4,01,false,2023-12-15 07:30:00.000,17,49
4,01,false,2023-12-15 08:00:00.000,12,35
4,01,false,2023-12-15 08:30:00.000,18,76
4,01,false,2023-12-15 09:00:00.000,12,46
4,01,false,2023-12-15 09:30:00.000,46,122
4,01,false,2023-12-15 10:00:00.000,27,85
4,01,false,2023-12-15 10:30:00.000,25,87
4,01,false,2023-12-15 11:00:00.000,27,93
4,01,false,2023-12-15 11:30:00.000,26,75
4,01,false,2023-12-15 12:00:00.000,25,66
4,01,false,2023-12-15 12:30:00.000,14,37
4,01,false,2023-12-15 13:00:00.000,18,47
4,01,false,2023-12-15 13:30:00.000,17,41
4,01,false,2023-12-15 14:00:00.000,15,39
4,01,false,2023-12-15 14:30:00.000,16,28
4,01,false,2023-12-15 15:00:00.000,7,20
4,01,false,2023-12-15 15:30:00.000,11,31
4,01,false,2023-12-15 16:00:00.000,3,6
4,01,false,2023-12-15 16:30:00.000,44,97
4,01,false,2023-12-15 17:00:00.000,8,37
4,01,false,2023-12-15 17:30:00.000,8,20
4,01,false,2023-12-15 18:00:00.000,16,74
4,01,false,2023-12-15 18:30:00.000,17,62
4,01,false,2023-12-15 19:00:00.000,8,31
4,01,false,2023-12-15 19:30:00.000,7,25
4,01,false,2023-12-15 20:00:00.000,3,5
4,01,false,2023-12-15 20:30:00.000,2,7
4,01,false,2023-12-15 21:00:00.000,4,18
4,01,false,2023-12-15 21:30:00.000,11,69
4,01,false,2023-12-16 07:00:00.000,9,23
4,01,false,2023-12-16 07:30:00.000,2,9
4,01,false,2023-12-16 08:00:00.000,9,26
4,01,false,2023-12-16 08:30:00.000,10,47
4,01,false,2023-12-16 09:00:00.000,7,32
4,01,false,2023-12-16 09:30:00.000,20,66
4,01,false,2023-12-16 10:00:00.000,16,39
4,01,false,2023-12-16 10:30:00.000,9,24
4,01,false,2023-12-16 11:00:00.000,25,76
4,01,false,2023-12-16 11:30:00.000,14,32
4,01,false,2023-12-16 12:00:00.000,8,39
4,01,false,2023-12-16 12:30:00.000,9,20
4,01,false,2023-12-16 13:00:00.000,13,32
4,01,false,2023-12-16 13:30:00.000,32,63
4,01,false,2023-12-16 14:00:00.000,12,26
4,01,false,2023-12-16 14:30:00.000,11,20
4,01,false,2023-12-16 15:00:00.000,9,28
4,01,false,2023-12-16 15:30:00.000,4,6
4,01,false,2023-12-16 16:00:00.000,7,18
4,01,false,2023-12-16 16:30:00.000,11,43
4,01,false,2023-12-16 17:00:00.000,7,48
4,01,false,2023-12-16 17:30:00.000,8,15
4,01,false,2023-12-16 18:00:00.000,6,12
4,01,false,2023-12-16 18:30:00.000,10,26
4,01,false,2023-12-16 19:00:00.000,6,24
4,01,false,2023-12-16 19:30:00.000,9,56
4,01,false,2023-12-16 20:00:00.000,5,17
4,01,false,2023-12-16 20:30:00.000,7,15
4,01,false,2023-12-16 21:00:00.000,3,8
4,01,false,2023-12-16 21:30:00.000,2,8
4,01,false,2023-12-18 07:00:00.000,20,42
4,01,false,2023-12-18 07:30:00.000,18,37
4,01,false,2023-12-18 08:00:00.000,24,79
4,01,false,2023-12-18 08:30:00.000,24,70
4,01,false,2023-12-18 09:00:00.000,11,36
4,01,false,2023-12-18 09:30:00.000,53,129
4,01,false,2023-12-18 10:00:00.000,31,82
4,01,false,2023-12-18 10:30:00.000,37,118
4,01,false,2023-12-18 11:00:00.000,28,113
4,01,false,2023-12-18 11:30:00.000,18,37
4,01,false,2023-12-18 12:00:00.000,14,40
4,01,false,2023-12-18 12:30:00.000,25,57
4,01,false,2023-12-18 13:00:00.000,16,56
4,01,false,2023-12-18 13:30:00.000,19,32
4,01,false,2023-12-18 14:00:00.000,19,75
4,01,false,2023-12-18 14:30:00.000,17,39
4,01,false,2023-12-18 15:00:00.000,12,26
4,01,false,2023-12-18 15:30:00.000,12,42
4,01,false,2023-12-18 16:00:00.000,11,22
4,01,false,2023-12-18 16:30:00.000,35,90
4,01,false,2023-12-18 17:00:00.000,7,26
4,01,false,2023-12-18 17:30:00.000,5,9
4,01,false,2023-12-18 18:00:00.000,11,40
4,01,false,2023-12-18 18:30:00.000,6,26
4,01,false,2023-12-18 19:00:00.000,5,19
4,01,false,2023-12-18 19:30:00.000,8,25
4,01,false,2023-12-18 20:00:00.000,7,24
4,01,false,2023-12-18 20:30:00.000,5,38
4,01,false,2023-12-18 21:00:00.000,4,11
4,01,false,2023-12-18 21:30:00.000,1,1
4,01,false,2023-12-19 07:00:00.000,24,49
4,01,false,2023-12-19 07:30:00.000,14,45
4,01,false,2023-12-19 08:00:00.000,18,42
4,01,false,2023-12-19 08:30:00.000,13,65
4,01,false,2023-12-19 09:00:00.000,10,41
4,01,false,2023-12-19 09:30:00.000,44,121
4,01,false,2023-12-19 10:00:00.000,29,108
4,01,false,2023-12-19 10:30:00.000,44,142
4,01,false,2023-12-19 11:00:00.000,24,75
4,01,false,2023-12-19 11:30:00.000,14,50
4,01,false,2023-12-19 12:00:00.000,12,35
4,01,false,2023-12-19 12:30:00.000,17,66
4,01,false,2023-12-19 13:00:00.000,19,41
4,01,false,2023-12-19 13:30:00.000,14,30
4,01,false,2023-12-19 14:00:00.000,17,37
4,01,false,2023-12-19 14:30:00.000,12,21
4,01,false,2023-12-19 15:00:00.000,17,51
4,01,false,2023-12-19 15:30:00.000,13,28
4,01,false,2023-12-19 16:00:00.000,18,37
4,01,false,2023-12-19 16:30:00.000,51,114
4,01,false,2023-12-19 17:00:00.000,12,42
4,01,false,2023-12-19 17:30:00.000,8,32
4,01,false,2023-12-19 18:00:00.000,9,30
4,01,false,2023-12-19 18:30:00.000,12,52
4,01,false,2023-12-19 19:00:00.000,7,44
4,01,false,2023-12-19 19:30:00.000,3,11
4,01,false,2023-12-19 20:00:00.000,4,12
4,01,false,2023-12-19 20:30:00.000,1,9
4,01,false,2023-12-19 21:00:00.000,3,38
4,01,false,2023-12-19 21:30:00.000,2,7
4,01,false,2023-12-20 06:30:00.000,1,1
4,01,false,2023-12-20 07:00:00.000,11,38
4,01,false,2023-12-20 07:30:00.000,19,60
4,01,false,2023-12-20 08:00:00.000,11,33
4,01,false,2023-12-20 08:30:00.000,20,74
4,01,false,2023-12-20 09:00:00.000,13,34
4,01,false,2023-12-20 09:30:00.000,49,123
4,01,false,2023-12-20 10:00:00.000,28,90
4,01,false,2023-12-20 10:30:00.000,52,163
4,01,false,2023-12-20 11:00:00.000,37,137
4,01,false,2023-12-20 11:30:00.000,25,81
4,01,false,2023-12-20 12:00:00.000,13,27
4,01,false,2023-12-20 12:30:00.000,11,27
4,01,false,2023-12-20 13:00:00.000,24,46
4,01,false,2023-12-20 13:30:00.000,21,72
4,01,false,2023-12-20 14:00:00.000,21,48
4,01,false,2023-12-20 14:30:00.000,15,30
4,01,false,2023-12-20 15:00:00.000,14,31
4,01,false,2023-12-20 15:30:00.000,18,51
4,01,false,2023-12-20 16:00:00.000,11,43
4,01,false,2023-12-20 16:30:00.000,36,71
4,01,false,2023-12-20 17:00:00.000,10,25
4,01,false,2023-12-20 17:30:00.000,7,24
4,01,false,2023-12-20 18:00:00.000,6,22
4,01,false,2023-12-20 18:30:00.000,10,37
4,01,false,2023-12-20 19:00:00.000,9,18
4,01,false,2023-12-20 19:30:00.000,4,20
4,01,false,2023-12-20 20:00:00.000,11,29
4,01,false,2023-12-20 20:30:00.000,6,35
4,01,false,2023-12-20 21:00:00.000,4,10
4,01,false,2023-12-21 06:30:00.000,1,7
4,01,false,2023-12-21 07:00:00.000,21,54
4,01,false,2023-12-21 07:30:00.000,16,47
4,01,false,2023-12-21 08:00:00.000,16,56
4,01,false,2023-12-21 08:30:00.000,15,50
4,01,false,2023-12-21 09:00:00.000,18,56
